TEMP:	MU:	SIGMA:	H:	ERROR:
2.3775	0.975559	0.974133	0.516243	0.0456692
2.3775	1.08066	1.01899	1.08688	0.0611842
2.3775	1.08066	1.01899	1.08688	0.0611842
2.3775	1.19031	0.991466	1.72921	0.0725312
2.3775	0.997353	0.871899	0.232836	0.0280931
2.3775	1.05741	0.932214	0.734106	0.0508178
2.3775	0.898314	0.955317	0.240456	0.0410206
2.3775	0.725624	0.959751	-0.0755154	0.0251506
2.3775	0.603858	0.904995	-0.279984	0.0133303
2.3775	0.69969	0.812055	-0.307877	0.0120481
2.3775	0.871144	0.677973	-0.385161	0.0103975
2.3775	0.936159	0.578714	-0.358399	0.00470291
2.3775	0.841972	0.626632	-0.434327	0.00675888
2.3775	0.650547	0.663937	-0.363878	0.00406814
2.3775	0.830561	0.66888	-0.426851	0.00589476
2.3775	0.893067	0.720238	-0.339407	0.0120701
2.3775	0.714954	0.849456	-0.260915	0.0185301
2.3775	0.571583	0.944349	-0.251573	0.0150095
2.3775	0.598649	0.998895	-0.139823	0.024632
2.3775	0.680908	0.954008	-0.15958	0.0230182
2.3775	0.7999	0.906847	-0.108791	0.0233287
2.3775	0.699895	0.885793	-0.220304	0.0165349
2.3775	0.508579	0.754887	-0.260776	0.00697907
2.3775	0.366746	0.615514	0.0072435	0.0086507
2.3775	0.478878	0.676656	-0.189766	0.00573735
2.3775	0.357785	0.662222	-0.043649	0.00841558
2.3775	0.278822	0.551366	0.253357	0.0104839
2.3775	0.426943	0.440985	0.162594	0.0114632
2.3775	0.561059	0.338327	0.798822	0.0265653
2.3775	0.443036	0.403388	0.213034	0.012634
2.3775	0.615338	0.532435	-0.294537	0.00645882
2.3775	0.812012	0.603918	-0.440987	0.00498283
2.3775	0.781031	0.472866	-0.196185	0.0114221
2.3775	0.874833	0.407652	0.274825	0.0172091
2.3775	1.01179	0.52143	-0.181359	0.00609692
2.3775	0.827906	0.379914	0.494723	0.0238402
2.3775	0.740122	0.41755	0.131898	0.0167949
2.3775	0.746787	0.430971	0.0342869	0.0183168
2.3775	0.747744	0.548852	-0.391405	0.00494156
2.3775	0.823353	0.432744	0.0759812	0.016387
2.3775	1.01171	0.564055	-0.238532	0.00681459
2.3775	0.931062	0.71164	-0.283873	0.0139185
2.3775	0.958764	0.741341	-0.216092	0.0156298
2.3775	0.901679	0.645034	-0.39594	0.00712514
2.37	0.996231	0.66635	-0.232019	0.0142851
2.37	1.07501	0.574743	-0.135967	0.00742739
2.37	1.2608	0.537852	0.468813	0.0154606
2.37	1.36997	0.48771	0.958463	0.016272
2.37	1.45572	0.387864	1.58632	0.022089
2.37	1.31637	0.369293	1.04849	0.0239072
2.37	1.12741	0.486574	0.0909012	0.00679808
2.37	1.19024	0.370473	0.692658	0.0234564
2.37	1.08224	0.333293	0.996103	0.0326914
2.37	1.08224	0.333293	0.936674	0.0329553
2.37	0.88563	0.423738	0.125583	0.014782
2.37	0.932882	0.551985	-0.331357	0.0046388
2.37	0.881155	0.592046	-0.405609	0.00468808
2.37	0.982083	0.509575	-0.188239	0.00676472
2.37	1.13199	0.589429	0.032408	0.0132109
2.37	1.11354	0.455017	0.155302	0.00815463
2.37	1.22449	0.533798	0.30163	0.0116859
2.37	1.09249	0.408537	0.339353	0.0143197
2.37	0.96251	0.447663	0.0209967	0.0131928
2.37	0.815348	0.466329	-0.129341	0.0112352
2.37	0.717566	0.37532	0.486438	0.0234093
2.37	0.78324	0.5071	-0.322649	0.00740639
2.37	0.721227	0.360489	0.666774	0.0297646
2.37	0.691936	0.342518	0.940489	0.0310784
2.37	0.691936	0.342518	0.940489	0.0310784
2.37	0.631913	0.491945	-0.216259	0.00809574
2.37	0.710592	0.359315	0.703239	0.0260501
2.37	0.752475	0.449473	-0.100903	0.0159916
2.37	0.797102	0.492281	-0.277265	0.0099768
2.37	0.809054	0.515788	-0.338779	0.00722763
2.37	0.878611	0.659429	-0.394219	0.00811819
2.37	0.949629	0.790728	-0.0864384	0.0225084
2.37	1.05462	0.772419	0.107127	0.0273654
2.37	1.16817	0.701458	0.388271	0.0271639
2.37	1.18601	0.71763	0.443175	0.0281457
2.37	1.36387	0.819518	2.07455	0.0652282
2.37	1.36387	0.819518	2.07455	0.0652282
2.37	1.36387	0.819518	2.07455	0.0652282
2.37	1.27024	0.683473	0.747955	0.0318268
2.37	1.13232	0.715262	0.250904	0.0265261
2.37	0.938416	0.732856	-0.282689	0.0116896
2.37	1.03462	0.610639	-0.192762	0.0106831
2.37	1.22675	0.493668	0.338215	0.011189
2.37	1.1534	0.469428	0.175178	0.00823495
2.37	1.12015	0.521527	0.0301551	0.00656984
2.37	1.15712	0.671383	0.253676	0.0207666
2.37	1.21988	0.523592	0.308279	0.0102758
2.37	1.25308	0.505506	0.422092	0.0111454
2.37	1.17382	0.580972	0.136077	0.0129359
2.37	1.0014	0.585776	-0.264044	0.00735881
2.37	0.962365	0.720151	-0.243824	0.0118889
2.37	1.07793	0.644904	-0.07384	0.0173536
2.37	1.21303	0.557162	0.287757	0.0123805
2.37	1.34481	0.6055	1.01024	0.0256603
2.37	1.35866	0.749862	1.64715	0.0495441
2.37	1.54855	0.830127	4.23859	0.0861623
2.37	1.61589	0.831032	5.18249	0.0886618
2.37	1.48609	0.97196	4.65004	0.138582
2.37	1.56871	1.0283	6.56364	0.173764
2.37	1.37248	0.994343	3.47946	0.116567
2.37	1.46607	0.926688	3.95022	0.111818
2.37	1.42631	0.837087	2.86821	0.0751932
2.37	1.31667	0.711955	1.20034	0.0414765
2.37	1.27361	0.665313	0.770357	0.037094
2.37	1.41879	0.601107	1.4517	0.0328452
2.37	1.5083	0.522351	1.9723	0.0268171
2.37	1.5083	0.522351	1.9723	0.0268171
2.37	1.36773	0.376723	1.2405	0.0212966
2.37	1.50441	0.276401	3.19727	0.0579971
2.37	1.60025	0.390561	2.74094	0.0302624
2.37	1.4572	0.251311	3.46322	0.0755898
2.37	1.4572	0.251311	3.48158	0.0704916
2.37	1.4572	0.251311	3.43614	0.0722934
2.37	1.64908	0.251315	5.03711	0.0748608
2.37	1.75007	0.35238	4.75289	0.0393448
2.37	1.75007	0.35238	4.75289	0.0393448
2.37	1.6215	0.342397	3.26114	0.0381396
2.37	1.6215	0.342397	3.18142	0.0362577
2.37	1.70141	0.24876	5.6409	0.0772574
2.37	1.67944	0.244286	5.61066	0.0820763
2.37	1.75078	0.350285	4.75656	0.04116
2.37	1.82207	0.379406	5.73292	0.0406123
2.37	1.82207	0.379406	5.73292	0.0406123
2.37	1.63125	0.454834	3.06742	0.0313875
2.37	1.46937	0.370095	1.78676	0.0233607
2.37	1.4578	0.47631	1.54154	0.0223131
2.37	1.33107	0.61626	0.941679	0.0277177
2.37	1.27081	0.667019	0.752927	0.0292755
2.37	1.11308	0.600177	-0.0246518	0.0130947
2.37	1.13547	0.567961	0.0281086	0.0101372
2.37	1.07303	0.676522	-0.0485056	0.0175706
2.37	0.914109	0.793387	-0.191029	0.0204912
2.37	0.927515	0.889389	0.0868646	0.0296532
2.37	0.893125	0.941984	0.161399	0.0376269
2.37	1.06432	1.00281	0.979741	0.0733977
2.37	0.866828	1.00504	0.311103	0.0410879
2.37	0.917919	1.15424	1.08402	0.0859176
2.37	0.827668	1.11222	0.501023	0.047858
2.37	0.95026	1.19282	1.47266	0.087769
2.37	0.993469	1.24767	2.11605	0.110973
2.37	0.993469	1.24767	2.11605	0.110973
2.37	0.831989	1.36502	2.09383	0.129457
2.37	0.640165	1.50258	2.16965	0.146114
2.37	0.793773	1.40258	2.10474	0.14506
2.37	0.793773	1.40258	2.10474	0.14506
2.37	0.73385	1.30205	1.1429	0.0805443
2.37	0.73385	1.30205	1.1429	0.0805443
2.37	0.910778	1.40186	2.34501	0.150824
2.37	0.928146	1.3287	1.9547	0.111982
2.37	0.951624	1.34047	2.19113	0.137278
2.37	0.948548	1.19333	1.48166	0.0982021
2.37	0.937615	1.29673	1.95365	0.122292
2.37	0.937615	1.29673	1.95365	0.122292
2.37	1.10391	1.18416	2.21712	0.125744
2.37	1.25979	1.06286	2.8466	0.113209
2.37	1.14528	1.06224	1.60802	0.0881813
2.37	1.04595	0.977923	0.857881	0.0546595
2.37	1.16368	1.04954	1.82241	0.090728
2.37	1.16368	1.04954	1.82241	0.090728
2.37	0.969874	0.921624	0.270832	0.0371951
2.37	1.13314	0.913125	1.0587	0.0512169
2.37	1.19237	1.05069	2.10825	0.102785
2.37	1.28118	1.01402	2.58508	0.119335
2.37	1.43757	0.924862	3.55007	0.102694
2.37	1.53678	0.886431	4.77424	0.128133
2.37	1.50729	1.00063	5.47399	0.128246
2.37	1.37801	0.89689	2.91287	0.0851286
2.37	1.38406	0.957721	3.29558	0.120661
2.37	1.2759	1.02376	2.62402	0.13855
2.37	1.09083	0.938857	0.896897	0.058078
2.37	1.08348	0.919421	0.720997	0.0491841
2.37	0.915546	0.779287	-0.151708	0.0236439
2.37	0.965844	0.804922	-0.0933275	0.0193215
2.37	0.821659	0.868185	-0.141508	0.0240224
2.37	1.0208	0.971911	0.761203	0.0665519
2.37	0.94436	0.910971	0.265352	0.0490099
2.37	0.936747	1.038	0.594132	0.0551731
2.37	0.859178	0.946618	0.0528385	0.0293916
2.37	0.775143	0.797406	-0.290155	0.0134998
2.37	0.659076	0.93234	-0.13763	0.0233183
2.37	0.697477	0.953224	-0.14353	0.0216121
2.37	0.794962	0.909165	-0.073357	0.02759
2.37	0.94906	0.809978	-0.0981012	0.0236911
2.37	0.827828	0.769028	-0.285548	0.0206174
2.37	0.745454	0.744561	-0.379021	0.00616172
2.37	0.844471	0.888462	-0.115217	0.0251096
2.37	0.838112	0.792975	-0.273867	0.0189648
2.37	0.741168	0.779372	-0.336324	0.0167533
2.37	0.583365	0.805833	-0.317798	0.007432
2.37	0.424569	0.84698	-0.252327	0.00709938
2.37	0.287381	0.740758	-0.115265	0.00750722
2.37	0.330743	0.722212	-0.0910114	0.00739255
2.37	0.49344	0.614849	-0.176433	0.00642156
2.37	0.300353	0.634113	0.0611028	0.00930938
2.37	0.316189	0.676033	-0.0246874	0.00762226
2.37	0.440039	0.574989	-0.0399666	0.00834647
2.37	0.472778	0.66034	-0.197091	0.00630351
2.37	0.610691	0.766201	-0.322403	0.00574254
2.37	0.685055	0.663806	-0.399377	0.004068
2.37	0.727807	0.696383	-0.407672	0.00506822
2.37	0.837126	0.721338	-0.357023	0.00855087
2.37	1.03457	0.782775	0.12948	0.0330073
2.37	1.1659	0.917048	1.29954	0.0685926
2.37	1.05167	0.804909	0.161989	0.0310309
2.37	1.17466	0.894085	1.10995	0.0524282
2.37	1.27219	0.817619	1.46674	0.0619855
2.37	1.28632	0.933677	2.26766	0.0784299
2.37	1.35062	0.948632	2.85073	0.0873502
2.37	1.35062	0.948632	2.85073	0.0873502
2.37	1.23634	0.898072	1.51133	0.0756765
2.37	1.37936	0.80119	2.19689	0.0757822
2.37	1.53036	0.933098	4.94755	0.121834
2.37	1.58935	0.812464	4.8146	0.11446
2.37	1.58935	0.812464	4.8146	0.11446
2.37	1.45471	0.885894	3.62713	0.0986558
2.37	1.27317	0.90692	1.88546	0.0758142
2.37	1.19502	0.778225	0.751799	0.0370562
2.37	1.23591	0.912115	1.58588	0.072184
2.37	1.08509	1.00255	1.09316	0.0642556
2.37	1.08509	1.00255	1.09316	0.0642556
2.37	1.09281	0.86593	0.520468	0.0362639
2.37	0.919323	0.744518	-0.234638	0.0207103
2.37	0.839829	0.654342	-0.430479	0.00530778
2.37	0.839917	0.663676	-0.421632	0.00789427
2.37	0.856649	0.557449	-0.401474	0.00448282
2.37	0.740841	0.547755	-0.407974	0.00517972
2.37	0.596128	0.451528	-0.103367	0.010523
2.37	0.462144	0.305961	1.03939	0.0306167
2.37	0.462144	0.305961	1.08681	0.0376905
2.37	0.345958	0.293339	1.03152	0.0303674
2.37	0.448829	0.43796	0.114504	0.0122325
2.37	0.372059	0.531436	0.135905	0.00942988
2.37	0.364253	0.602384	0.012872	0.00805415
2.37	0.182988	0.589735	0.300641	0.0117985
2.37	0.210248	0.574706	0.305938	0.0124137
2.37	0.402659	0.591345	-0.000903027	0.00845672
2.37	0.496378	0.51692	-0.0861261	0.00738378
2.37	0.304327	0.572559	0.169041	0.0111802
2.37	0.297884	0.471836	0.435466	0.0133012
2.37	0.251115	0.53792	0.353793	0.012307
2.3625	0.372966	0.593481	0.0150148	0.00907333
2.3625	0.445423	0.618047	-0.115752	0.00686116
2.3625	0.523543	0.627717	-0.220563	0.00478568
2.3625	0.664194	0.504143	-0.283362	0.00715462
2.3625	0.754698	0.584767	-0.428232	0.00382867
2.3625	0.6094	0.549127	-0.293099	0.00536005
2.3625	0.515936	0.500002	-0.107872	0.00685897
2.3625	0.351875	0.633483	0.00822111	0.00835168
2.3625	0.483819	0.646862	-0.201806	0.00653626
2.3625	0.401057	0.645938	-0.0720569	0.00767241
2.3625	0.477161	0.522652	-0.0510672	0.00712325
2.3625	0.379057	0.507885	0.17727	0.00957063
2.3625	0.379057	0.507885	0.17727	0.00957063
2.3625	0.226469	0.610287	0.185989	0.0106845
2.3625	0.165179	0.672194	0.101227	0.00843517
2.3625	0.189695	0.74336	-0.0585661	0.00705425
2.3625	0.197308	0.879378	-0.212987	0.00761992
2.3625	0.0318322	0.776212	-0.0678687	0.00745072
2.3625	0.0318322	0.776212	-0.059126	0.00771853
2.3625	0.0318322	0.776212	-0.0579476	0.00876279
2.3625	0.0439655	0.692706	0.0823892	0.0105151
2.3625	0.0439655	0.692706	0.0973458	0.0100795
2.3625	0.0439655	0.692706	0.0948097	0.0117545
2.3625	0.0439655	0.692706	0.0881521	0.0104695
2.3625	0.128248	0.756205	-0.049995	0.00876794
2.3625	0.157968	0.827585	-0.157632	0.00847504
2.3625	0.338723	0.723486	-0.134317	0.00750059
2.3625	0.20658	0.648808	0.114557	0.00896633
2.3625	0.369116	0.57671	0.0653993	0.0105494
2.3625	0.431398	0.430012	0.185238	0.00981291
2.3625	0.435677	0.548756	-0.00734832	0.0083922
2.3625	0.509342	0.438037	0.0313063	0.0104932
2.3625	0.509342	0.438037	0.0313063	0.0104932
2.3625	0.363957	0.309756	0.814573	0.0277808
2.3625	0.318211	0.409089	0.55392	0.0130903
2.3625	0.237593	0.437511	0.718926	0.015134
2.3625	0.237593	0.437511	0.718926	0.015134
2.3625	0.238378	0.433865	0.739098	0.0179608
2.3625	0.101316	0.574343	0.411289	0.0140178
2.3625	0.192476	0.713084	0.00160328	0.00954897
2.3625	0.28506	0.64975	0.0560985	0.0099297
2.3625	0.264282	0.660562	0.0370921	0.00953997
2.3625	0.381093	0.716159	-0.142942	0.00682346
2.3625	0.321711	0.785264	-0.164209	0.00703908
2.3625	0.203692	0.839419	-0.180695	0.00681952
2.3625	0.400415	0.863478	-0.262434	0.00676587
2.3625	0.502169	0.865482	-0.27127	0.00819685
2.3625	0.349012	0.981532	-0.248746	0.00990154
2.3625	0.369335	0.990423	-0.242862	0.0119951
2.3625	0.53069	1.11769	0.0375357	0.0333158
2.3625	0.338466	1.09011	-0.105745	0.0311465
2.3625	0.203467	1.23488	0.0555603	0.0390408
2.3625	0.0667794	1.20566	-0.00977481	0.037492
2.3625	0.174248	1.15629	-0.109648	0.0226125
2.3625	0.335442	1.15942	-0.0806832	0.0210019
2.3625	0.335442	1.15942	-0.0806832	0.0210019
2.3625	0.462739	1.04011	-0.1697	0.0222004
2.3625	0.657106	1.12539	0.186639	0.0452363
2.3625	0.517483	1.14347	0.0699521	0.0403531
2.3625	0.700973	1.12433	0.28312	0.0409187
2.3625	0.788849	1.08875	0.247153	0.0382568
2.3625	0.945095	1.18645	1.36357	0.0995816
2.3625	1.1143	1.09201	1.84157	0.125828
2.3625	1.1143	1.09201	1.84157	0.125828
2.3625	1.04726	1.13795	1.79597	0.100754
2.3625	1.11772	1.01938	1.35479	0.063471
2.3625	1.16538	1.08598	1.96202	0.101585
2.3625	0.970249	1.13382	1.12701	0.075797
2.3625	1.10474	1.05763	1.4171	0.085434
2.3625	0.97714	0.93972	0.359962	0.046643
2.3625	0.913559	1.01401	0.406197	0.0489156
2.3625	0.843645	1.13593	0.610741	0.0521639
2.3625	0.861717	1.12497	0.844343	0.0856377
2.3625	0.840738	1.00674	0.210629	0.0392821
2.3625	0.654518	0.940804	-0.159957	0.0185286
2.3625	0.845314	0.898998	-0.0525809	0.0252034
2.3625	0.845314	0.898998	-0.0525809	0.0252034
2.3625	0.797795	0.936123	-0.0375445	0.0280742
2.3625	0.947441	0.809874	-0.0732958	0.0223577
2.3625	0.787624	0.842376	-0.221364	0.019716
2.3625	0.661241	0.778274	-0.334961	0.00898452
2.3625	0.527754	0.677433	-0.254545	0.00563616
2.3625	0.546254	0.630511	-0.251837	0.00583423
2.3625	0.440994	0.596043	-0.0960236	0.00873708
2.3625	0.243895	0.726963	-0.0563799	0.00739313
2.3625	0.162974	0.808608	-0.138224	0.0079478
2.3625	0.162974	0.808608	-0.122672	0.00676405
2.3625	0.143816	0.957785	-0.255557	0.00966537
2.3625	0.28179	0.977228	-0.255966	0.00837406
2.3625	0.198159	1.01456	-0.241609	0.0115865
2.3625	0.067103	1.03743	-0.252911	0.00889145
2.3625	0.0890643	1.10652	-0.166285	0.023909
2.3625	0.216427	1.05282	-0.216894	0.0260233
2.3625	0.0651889	1.06226	-0.219672	0.0126432
2.3625	0.221541	0.996243	-0.236819	0.011793
2.3625	0.402405	1.12302	-0.0899767	0.0251162
2.3625	0.535286	1.12781	0.019901	0.0339807
2.3625	0.399799	1.10578	-0.11269	0.0240762
2.3625	0.233471	1.0606	-0.235546	0.0138034
2.3625	0.074731	1.05052	-0.223793	0.0134037
2.3625	0.026575	1.04871	-0.239572	0.0115273
2.3625	0.026575	1.04871	-0.227383	0.0132426
2.3625	0.0383042	0.982675	-0.242388	0.0104714
2.3625	0.154943	0.970227	-0.254217	0.00802675
2.3625	0.241635	1.11234	-0.184922	0.015712
2.3625	0.389683	0.978255	-0.256789	0.0107729
2.3625	0.319946	0.989579	-0.251453	0.00958577
2.3625	0.337245	1.01836	-0.218768	0.0133749
2.3625	0.275579	0.936893	-0.255529	0.00851754
2.3625	0.372774	0.894028	-0.246486	0.00930746
2.3625	0.36957	1.02258	-0.21146	0.0150541
2.3625	0.329127	0.933806	-0.248291	0.00809253
2.3625	0.414548	0.815029	-0.233159	0.00619117
2.3625	0.30629	0.774342	-0.155543	0.00715513
2.3625	0.454987	0.780489	-0.244366	0.00670137
2.3625	0.350652	0.921518	-0.254221	0.0081801
2.3625	0.195197	0.970448	-0.264765	0.00909825
2.3625	0.109062	1.00711	-0.253439	0.00907233
2.3625	0.29368	0.941221	-0.23723	0.0128634
2.3625	0.167436	0.934166	-0.242291	0.00838782
2.3625	0.167436	0.934166	-0.230357	0.00859282
2.3625	0.236387	0.888038	-0.218524	0.00775425
2.3625	0.155286	0.887539	-0.208384	0.00731457
2.3625	0.31639	0.857789	-0.226839	0.00770259
2.3625	0.179373	0.936747	-0.253747	0.00710033
2.3625	0.0371488	1.03809	-0.25182	0.0105105
2.3625	0.0371488	1.03809	-0.25355	0.00969745
2.3625	0.0378476	0.932704	-0.222908	0.00793039
2.3625	0.234831	0.820249	-0.166345	0.00694304
2.3625	0.265486	0.883967	-0.232215	0.00733135
2.3625	0.265486	0.883967	-0.232215	0.00733135
2.3625	0.0681461	0.754004	-0.0336966	0.00863176
2.3625	0.0681461	0.754004	-0.0227452	0.00862079
2.3625	0.141969	0.767156	-0.0620316	0.00853672
2.3625	0.124249	0.870186	-0.196594	0.00720754
2.3625	0.124249	0.870186	-0.184442	0.00688042
2.3625	0.124249	0.870186	-0.189217	0.00717248
2.3625	0.102577	0.916811	-0.219101	0.00764745
2.3625	0.102577	0.916811	-0.225003	0.00840773
2.3625	0.102577	0.916811	-0.217296	0.00911226
2.3625	0.110525	0.807992	-0.112169	0.00802957
2.3625	0.000762901	0.820246	-0.120598	0.00807189
2.3625	0.000762901	0.820246	-0.128435	0.00742302
2.3625	0.000762901	0.820246	-0.127646	0.0061969
2.3625	0.000762901	0.820246	-0.151921	0.00799818
2.3625	0.0641215	0.917447	-0.227497	0.00744855
2.3625	0.0585334	0.787674	-0.0999223	0.00776634
2.3625	0.0585334	0.787674	-0.0802921	0.00756277
2.3625	0.137162	0.854395	-0.179532	0.00754282
2.3625	0.137162	0.854395	-0.191375	0.00700299
2.3625	0.203637	0.841839	-0.188545	0.00652104
2.3625	0.215128	0.899554	-0.226097	0.00688014
2.3625	0.122865	1.01717	-0.233959	0.0116628
2.3625	0.122865	1.01717	-0.261838	0.00982569
2.3625	0.122865	1.01717	-0.264552	0.0101707
2.3625	0.108839	1.09631	-0.191955	0.0236563
2.3625	0.219468	0.993225	-0.26277	0.0113341
2.3625	0.0286823	1.02518	-0.261116	0.00940744
2.3625	0.073594	1.0848	-0.235438	0.0125961
2.3625	0.073594	1.0848	-0.194671	0.0206329
2.3625	0.073594	1.0848	-0.203341	0.0165684
2.3625	0.131927	1.01141	-0.229659	0.0133038
2.3625	0.21286	1.00093	-0.233609	0.011931
2.3625	0.337515	0.898976	-0.240809	0.010247
2.3625	0.278532	0.9506	-0.256716	0.0103277
2.3625	0.446224	1.02069	-0.201932	0.0148791
2.3625	0.581497	0.967125	-0.172602	0.0245741
2.3625	0.698229	0.832679	-0.255555	0.0172098
2.3625	0.591069	0.77564	-0.316991	0.00549572
2.3625	0.598067	0.688945	-0.325645	0.0057867
2.3625	0.466355	0.778409	-0.230504	0.00793427
2.3625	0.564654	0.653662	-0.294138	0.00520476
2.3625	0.650954	0.639356	-0.375611	0.00372763
2.3625	0.744316	0.624063	-0.437113	0.00358845
2.3625	0.590798	0.768899	-0.323712	0.00506682
2.3625	0.677633	0.773978	-0.343888	0.00829469
2.3625	0.662822	0.748665	-0.355556	0.00602479
2.3625	0.602844	0.620315	-0.324648	0.00472243
2.3625	0.446729	0.666611	-0.164294	0.00725507
2.3625	0.567176	0.529615	-0.210156	0.00680393
2.3625	0.69977	0.402713	0.20367	0.0202345
2.3625	0.731633	0.362584	0.679747	0.0268484
2.3625	0.532458	0.438296	-0.00246269	0.0120126
2.3625	0.353462	0.479623	0.252542	0.0106235
2.3625	0.204233	0.592176	0.262445	0.0116055
2.3625	0.311416	0.725837	-0.105443	0.00764951
2.3625	0.370077	0.678748	-0.0754001	0.00787903
2.3625	0.199083	0.748453	-0.0460741	0.00802115
2.3625	0.1131	0.730787	0.00271989	0.00798846
2.3625	0.152161	0.590712	0.312751	0.0116605
2.3625	0.192716	0.641651	0.142287	0.0115187
2.3625	0.0811537	0.553786	0.466738	0.0148487
2.3625	0.0811537	0.553786	0.498189	0.014024
2.3625	0.163052	0.664838	0.117015	0.00997224
2.3625	0.163052	0.664838	0.13469	0.00942529
2.3625	0.327081	0.747025	-0.125868	0.00780191
2.3625	0.262231	0.748268	-0.104653	0.00791994
2.3625	0.18003	0.691793	0.0354661	0.00930105
2.3625	0.176239	0.809294	-0.133757	0.00846503
2.3625	0.105526	0.831649	-0.1627	0.007339
2.355	0.242392	0.826717	-0.163231	0.00730411
2.355	0.0463157	0.852795	-0.166333	0.00717097
2.355	0.0463157	0.852795	-0.17884	0.00755388
2.355	0.224806	0.846317	-0.186456	0.0063122
2.355	0.283041	0.860091	-0.208766	0.00700503
2.355	0.132369	0.96309	-0.249123	0.00779741
2.355	0.0819881	1.08883	-0.173288	0.0250613
2.355	0.0819881	1.08883	-0.196687	0.0220528
2.355	0.0567585	0.998859	-0.269898	0.00682166
2.355	0.0204049	0.849678	-0.165469	0.00640422
2.355	0.0204049	0.849678	-0.170615	0.0067348
2.355	0.143981	0.961161	-0.257942	0.00895191
2.355	0.143981	0.961161	-0.247776	0.0112842
2.355	0.25275	1.08274	-0.215057	0.0143819
2.355	0.235937	1.16921	-0.140111	0.0208171
2.355	0.297738	1.1445	-0.0814701	0.0323404
2.355	0.121973	1.1177	-0.190514	0.0164772
2.355	0.320977	1.02782	-0.226269	0.0160335
2.355	0.15198	0.909992	-0.226434	0.00707745
2.355	0.290287	0.91422	-0.251782	0.0091672
2.355	0.113275	0.98133	-0.25126	0.0111716
2.355	0.161824	0.880393	-0.210439	0.00605303
2.355	0.302427	0.973782	-0.246798	0.00973842
2.355	0.472242	0.98895	-0.180447	0.020662
2.355	0.499188	1.03108	-0.160604	0.0197266
2.355	0.632268	0.883025	-0.249869	0.0140836
2.355	0.725169	0.980958	-0.0826822	0.0232167
2.355	0.911743	1.08343	0.724685	0.0695705
2.355	0.911743	1.08343	0.724685	0.0695705
2.355	0.764966	1.06917	0.306774	0.0529008
2.355	0.797737	1.06136	0.287751	0.0433685
2.355	0.796024	0.989332	0.0572519	0.0316072
2.355	0.662291	0.990126	-0.135028	0.02004
2.355	0.824743	1.05901	0.31513	0.0427083
2.355	0.853358	1.06913	0.560461	0.0558475
2.355	0.776328	1.1905	0.723873	0.0660797
2.355	0.811836	1.29099	1.36026	0.111298
2.355	0.825512	1.37591	2.15845	0.148316
2.355	0.631804	1.35306	1.05781	0.0902681
2.355	0.631804	1.35306	1.05781	0.0902681
2.355	0.529338	1.25219	0.478131	0.0735953
2.355	0.642759	1.31764	0.870764	0.0696338
2.355	0.452063	1.36857	0.979125	0.0873377
2.355	0.584128	1.35912	1.08732	0.0945655
2.355	0.731965	1.40239	1.81127	0.123862
2.355	0.570167	1.33856	0.782225	0.0775885
2.355	0.620635	1.22711	0.426205	0.0636252
2.355	0.620635	1.22711	0.426205	0.0636252
2.355	0.500596	1.28465	0.558602	0.0717485
2.355	0.500596	1.28465	0.558602	0.0717485
2.355	0.526753	1.32169	0.678684	0.0713381
2.355	0.400813	1.30869	0.423516	0.0533917
2.355	0.256987	1.42724	0.846272	0.0712025
2.355	0.269483	1.5015	1.34034	0.118082
2.355	0.121848	1.57214	1.49045	0.101087
2.355	0.228585	1.49946	1.20028	0.103222
2.355	0.246546	1.44308	0.91729	0.0964526
2.355	0.143114	1.31526	0.232881	0.0492808
2.355	0.0729708	1.20856	-0.10045	0.0230512
2.355	0.0729708	1.20856	-0.0166559	0.0357989
2.355	0.0729708	1.20856	-0.0608386	0.0269591
2.355	0.113101	1.28196	0.133418	0.0332912
2.355	0.113101	1.28196	0.133609	0.0457912
